id_venda,id_data,id_cliente,id_produto,id_localizacao,id_canal_venda,id_vendedor,id_status_entrega,id_meta,quantidade,preco_unitario,desconto,receita_bruta,receita,valor_desconto,custo_unitario,custo_total,lucro,margem_lucro,meta_venda,percentual_atingimento_meta,prazo_entrega_dias,data,ano,mes,trimestre,cliente,tipo_cliente,tempo_relacionamento_meses,faixa_renda,segmento,produto,categoria,marca,linha_produto,regiao,cidade,canal_venda,vendedor,status_entrega,atingiu_meta,mes_ano,ano_mes_ordem
140,20240202,aaf82f11db8c9c520ac1c07422d7b003bf24e08d021abfc3d45eb29b06c35271,dec76fdb53afbe5b89c11eb9befcc97fc502109040690460484ed409aa2a81d6,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,2718.16,0.15,12376.36,10519.91,1856.45,2172.59,10862.95,-343.04,-0.0326,14374.38,0.7319,2,2024-02-02,2024,2,1,Cliente_142,RECORRENTE,30,ALTA,ATACADO,NOTEBOOK,INFORMÁTICA,GAMMA,PREMIUM,CENTRO-OESTE,GOIÂNIA,ONLINE,VENDEDOR_15,NO PRAZO,NÃO,02/2024,2024-02
141,20241203,c1e9792c7210034482901da678a15cfea0e5c69041b964ac0347f5fa50444eaf,7300ed301650b5f52dff0b167209fbfdb0e1b1de6838d7a9f5fefe3ecea3acdc,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b75bd2a6fbda74a8e565c6aafd8f6461da81c471f8381b67eb47b2ae754c0d8,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,3,5736.59,0.16,17209.77,14456.21,2753.56,3294.19,9882.57,4573.64,0.3164,16532.88,0.8744,9,2024-12-03,2024,12,4,Cliente_165,RECORRENTE,41,MÉDIA,VAREJO,IMPRESSORA,INFORMÁTICA,GAMMA,PREMIUM,NORDESTE,SALVADOR,ONLINE,VENDEDOR_09,ATRASADO,NÃO,12/2024,2024-12
142,20240508,d3c69ec829d21614f39658e9102313adc4783c584124b39760f7fb992c5cc35e,184f1a8b0b04aa8427b824095b7503d0fc55668f24c40df05a37607f5c89345b,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,0b9024a72d1ae850666427abb305fab946feb5c1d3b533514826fb18b48b522c,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,4224.67,0.06,46471.37,43683.09,2788.28,3367.06,37037.66,6645.43,0.1521,49917.66,0.8751,5,2024-05-08,2024,5,2,Cliente_134,RECORRENTE,50,ALTA,ATACADO,TECLADO,PERIFÉRICOS,BETA,PREMIUM,NORDESTE,SALVADOR,ONLINE,VENDEDOR_08,NO PRAZO,NÃO,05/2024,2024-05
143,20241009,44dd2a3a1bc189c7f46f2998c6f12f3dfd2c1ba31cb5fb70d96c262b28153252,091badf2509cdebb2941ee24d9072e450cd9ee5b698902695a140492c20d36fc,074f2ea914ee2ae5e91710145dcff941b60981de3c50196ff5e4b457da28b568,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,a3b3f5bd0a9a9078f50184cc0946819c54059e91acbddc90534208612037f942,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,6,1583.58,0.07,9501.48,8836.38,665.1,1133.85,6803.1,2033.28,0.2301,9882.76,0.8941,12,2024-10-09,2024,10,4,Cliente_099,NOVO,5,BAIXA,VAREJO,MOUSE,PERIFÉRICOS,BETA,PADRÃO,NORTE,MANAUS,ONLINE,VENDEDOR_10,ATRASADO,NÃO,10/2024,2024-10
144,20240302,191aad389eb85a2347061d59162136abd5cca94199e3daafc78223eee00f9880,8a14f7b8296a1a30494de8295c995f08cf8984b432dc5ec76f600ca5717ff7a0,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,3226.0,0.1,22582.0,20323.8,2258.2,1872.56,13107.92,7215.88,0.355,22963.47,0.885,8,2024-03-02,2024,3,1,Cliente_053,NOVO,0,MÉDIA,ATACADO,TECLADO,PERIFÉRICOS,DELTA,PADRÃO,NORDESTE,SALVADOR,LOJA,VENDEDOR_02,ATRASADO,NÃO,03/2024,2024-03
145,20240310,118955d447d4f3b3f8b08ee2675114281e6888cd04d73a7b785192ab892da64d,9511ac3ada44a8a4cd604974fde8744b10d8e647cc3b997254918284c9ee86de,c41a560d27bdc15e0f1e2e48bb1f763998050a0b14d7ef849816dc81c21246ef,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,99bd4df2113cb3d766792b0efb13f18962f220478064eb47b84d9d742c3348f1,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,2526.1,0.05,17682.71,16798.57,884.14,2167.21,15170.48,1628.09,0.0969,20413.5,0.8229,11,2024-03-10,2024,3,1,Cliente_037,RECORRENTE,49,BAIXA,ATACADO,NOTEBOOK,INFORMÁTICA,DELTA,PADRÃO,NORDESTE,RECIFE,LOJA,VENDEDOR_01,ATRASADO,NÃO,03/2024,2024-03
146,20240701,8097842a6f82959217634d9d1968214f07c6e99c2015a3b6ea28bfcdbccc743c,6a7527152a2c68318c6570929a1cf4c1d3cf7327535f960ab761092ca41ae809,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1893593e96de42c10626268102ac560be55ec8f654ffd3b3f8a3cd2a9344dc95,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,4,625.1,0.19,2500.4,2025.32,475.08,386.23,1544.92,480.4,0.2372,2852.62,0.71,7,2024-07-01,2024,7,3,Cliente_185,NOVO,1,ALTA,VAREJO,MONITOR,INFORMÁTICA,DELTA,PREMIUM,SUL,PORTO ALEGRE,ONLINE,VENDEDOR_04,NO PRAZO,NÃO,07/2024,2024-07
147,20241102,3fa05fb8c28c6720421a10ddc96e8c6c73edc7db7c782ce2bac1157b4dc7ec01,12c7af83ec0c33cc022115c09e16434d292a88f56093ad0a5644b868cefe8668,d43768c95fe9af925f6782508fc4a83dfcbe61578ed2264c3eee8404ca732eb3,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,7d770d7f21884e397bb44662ce079eb7ad59ad435755727a8df599ad0d3b0697,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,4956.58,0.18,4956.59,4064.4,892.19,4183.57,4183.57,-119.17,-0.0293,4792.36,0.8481,5,2024-11-02,2024,11,4,Cliente_103,RECORRENTE,27,BAIXA,VAREJO,IMPRESSORA,INFORMÁTICA,DELTA,PADRÃO,CENTRO-OESTE,GOIÂNIA,LOJA,VENDEDOR_14,NO PRAZO,NÃO,11/2024,2024-11
148,20240211,20fec05d36c702f01149cf35bf33eafe97c71a6d5d04810cc0c366284a8c58ae,b1c563dd7761099a4ad63da9d684007d8d8807193a7cce411b00b9171a5c616f,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,10e1a3b9456ee6f1b9d2fdea7e2893cddf77661af5f09ec6d4de0506a8717eb9,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,6,383.7,0.12,2302.2,2025.94,276.26,305.28,1831.68,194.26,0.0959,2310.44,0.8769,4,2024-02-11,2024,2,1,Cliente_084,NOVO,4,ALTA,VAREJO,IMPRESSORA,INFORMÁTICA,DELTA,ECONÔMICO,SUL,PORTO ALEGRE,LOJA,VENDEDOR_16,NO PRAZO,NÃO,02/2024,2024-02
149,20240806,be7ad4309994fec7c4ae87fcb918acc24542d4838879b7e449efa2b8ccefaba2,703580beb2b34578bf98e47155f2ff25ec0704d8fc0fc52186a8e396c6128b48,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,9,5984.51,0.19,53860.59,43627.08,10233.51,3235.84,29122.56,14504.52,0.3325,48548.03,0.8986,3,2024-08-06,2024,8,3,Cliente_052,NOVO,1,ALTA,ATACADO,SMARTPHONE,TELEFONIA,ALPHA,PADRÃO,SUL,CURITIBA,ONLINE,VENDEDOR_19,NO PRAZO,NÃO,08/2024,2024-08
150,20241214,afa4066ee6fec7a21675ab93fad07ddc9d7959318b4eee1e2ebfdbe1851b3710,f528c4306f19f352ed333d95b209f24e1a970eb422e15a894d627d8b84720693,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,703cabcafbad3301658913fc0a0a1ec3cd2008b0acbeaba92177a36ffcdf391a,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,1737.17,0.24,19108.87,14522.74,4586.13,1112.18,12233.98,2288.76,0.1576,17875.86,0.8124,14,2024-12-14,2024,12,4,Cliente_088,RECORRENTE,16,ALTA,ATACADO,IMPRESSORA,INFORMÁTICA,BETA,PREMIUM,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_07,ATRASADO,NÃO,12/2024,2024-12
151,20240323,8b5c5709759129b63b83d0380199f394bfad9b935e89eec2b8f6b57bf7d6a855,8af0794b4abd118c17f8eadb17d433e751d37b3f7442d9f20af91f7063ee53cb,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,4328.3,0.18,43283.0,35492.06,7790.94,3839.8,38398.0,-2905.94,-0.0819,40042.65,0.8864,6,2024-03-23,2024,3,1,Cliente_071,NOVO,3,MÉDIA,ATACADO,TABLET,INFORMÁTICA,DELTA,PREMIUM,NORTE,BELÉM,LOJA,VENDEDOR_02,NO PRAZO,NÃO,03/2024,2024-03
152,20241220,cbd60999d1e96e2a86355eac6139270a4de2e671e9e26714623c82324c35eac8,4721ef089e814834ede76e4ebd396d61c9a1a78e8cb4526fd5699bc0f1204750,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,f5b0e198f086f8f865157507d872a80c97b657a9a830f5d9b4c650be6237d1ea,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,4,2339.87,0.07,9359.48,8704.32,655.16,1935.82,7743.28,961.04,0.1104,8777.55,0.9917,5,2024-12-20,2024,12,4,Cliente_058,RECORRENTE,11,BAIXA,ATACADO,NOTEBOOK,INFORMÁTICA,ALPHA,PADRÃO,SUDESTE,RIO DE JANEIRO,LOJA,VENDEDOR_17,NO PRAZO,NÃO,12/2024,2024-12
153,20240116,cada833a70bbbdaab097326d98a3478b9644e6d064b52277cc5fd147244460b4,503087aed610f6e4983a2df238cbee061057b428ff38ae1606b85199883acb75,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,b91b1512ed4387f9030f65a30c0f9a707bb0c8cf7d5fe55e0f025a8d81aad399,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,8,3397.99,0.19,27183.93,22018.98,5164.95,1998.69,15989.52,6029.46,0.2738,30975.47,0.7109,2,2024-01-16,2024,1,1,Cliente_163,NOVO,3,BAIXA,VAREJO,MONITOR,INFORMÁTICA,DELTA,PADRÃO,NORDESTE,SALVADOR,LOJA,VENDEDOR_18,NO PRAZO,NÃO,01/2024,2024-01
154,20240109,2ba4c4ccff13cafd8fe1f02bf3e2b5c704907a4b9fa38c38a51259640f8e13d4,83c63d3a59a55c1a302fea3bc15a79fe52ff46d6912a3761808c811d90359f0d,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,e16b2ec015562ef9e0585a3dfeffd0544f6cf7aebbb97910d8d162d2503c200c,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,456.51,0.2,3195.58,2556.46,639.11,267.15,1870.05,686.41,0.2685,2929.02,0.8728,10,2024-01-09,2024,1,1,Cliente_167,RECORRENTE,29,ALTA,VAREJO,MONITOR,INFORMÁTICA,BETA,PADRÃO,SUDESTE,RIO DE JANEIRO,LOJA,VENDEDOR_12,ATRASADO,NÃO,01/2024,2024-01
155,20240807,cec13af4841f5bbef64e4e18a11a961de5acbf29fe4708c01af99553dcb86f00,7db14f1df2251ccbafd0fd18a5e121ea82e84c2f58476389d0e22eb8b649ee15,aabec5e3b55593a13c78786021d346fc0875579168cbe51baaa7888cec5450fa,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b75bd2a6fbda74a8e565c6aafd8f6461da81c471f8381b67eb47b2ae754c0d8,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,784.84,0.14,8633.24,7424.59,1208.65,447.72,4924.92,2499.67,0.3367,9312.78,0.7972,11,2024-08-07,2024,8,3,Cliente_048,RECORRENTE,47,ALTA,ATACADO,MONITOR,INFORMÁTICA,GAMMA,PREMIUM,SUDESTE,RIO DE JANEIRO,ONLINE,VENDEDOR_09,ATRASADO,NÃO,08/2024,2024-08
156,20240629,c81940c2ac1fe47fc6134256244c187879368d9b2d36bc0ebe06bc49a60a7dd3,b8addf4def2d19c7988092c00365c86e6d7b20cac51abd2274d30338a7582bcc,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,3,5856.8,0.07,17570.4,16340.47,1229.93,4248.0,12744.0,3596.47,0.2201,17557.77,0.9307,7,2024-06-29,2024,6,2,Cliente_110,RECORRENTE,41,MÉDIA,VAREJO,MOUSE,PERIFÉRICOS,BETA,PREMIUM,CENTRO-OESTE,BRASÍLIA,LOJA,VENDEDOR_05,NO PRAZO,NÃO,06/2024,2024-06
157,20240229,92afc944ac46553705e2b0a7aaa3da9df4cc598095035fc4bab9808844466356,8d3b3bdaf0b75159c4d4ca8da42205c25cae584d7fc0d31203240996e9bb4eac,980f64fe4b19ef4c26b8e5361b3a4096afe38bea03a47937eba620c7c9859dd0,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,703cabcafbad3301658913fc0a0a1ec3cd2008b0acbeaba92177a36ffcdf391a,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,5436.4,0.23,5436.4,4186.03,1250.37,3213.16,3213.16,972.87,0.2324,5041.38,0.8303,1,2024-02-29,2024,2,1,Cliente_089,NOVO,5,ALTA,VAREJO,TECLADO,PERIFÉRICOS,DELTA,ECONÔMICO,NORTE,BELÉM,ONLINE,VENDEDOR_07,NO PRAZO,NÃO,02/2024,2024-02
158,20241030,7ce30bf6735efb01a5b62f95e27d466dd74f0c6af1b2b11f33c960724fdb4726,86cc5b78cb0dabb3bcc20627e66dde9686322cadb4cb17ea2e5e2eeed96601e7,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,4619.63,0.11,9239.26,8222.94,1016.32,3707.43,7414.86,808.08,0.0983,9656.24,0.8516,11,2024-10-30,2024,10,4,Cliente_048,NOVO,5,BAIXA,ATACADO,SMARTPHONE,TELEFONIA,GAMMA,PADRÃO,SUL,CURITIBA,LOJA,VENDEDOR_05,ATRASADO,NÃO,10/2024,2024-10
159,20241114,9c97d60d5fe8f667e82349920b3c4c074b69e24cb6e28c950b6e310d0f5e3da9,6a7527152a2c68318c6570929a1cf4c1d3cf7327535f960ab761092ca41ae809,3d4103fcdea59f90bbd612ddd26c449be72a3de619728ac1cffcbedcb3804335,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,7,3313.42,0.04,23193.94,22266.18,927.76,1912.85,13389.95,8876.23,0.3986,22976.79,0.9691,10,2024-11-14,2024,11,4,Cliente_127,RECORRENTE,51,BAIXA,VAREJO,MONITOR,INFORMÁTICA,DELTA,PREMIUM,NORDESTE,SALVADOR,ONLINE,VENDEDOR_15,ATRASADO,NÃO,11/2024,2024-11
160,20241024,9b9afdc68d9955ef167e90e1a1876f23c10ef0bf17ad504a084fadfa8857fdc8,703580beb2b34578bf98e47155f2ff25ec0704d8fc0fc52186a8e396c6128b48,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,1b68031508d05d5d38d9ca5ea43184a71cbbd009bf9bae2793d3cd4488cd0c07,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,5504.31,0.09,27521.55,25044.61,2476.94,3418.51,17092.55,7952.06,0.3175,25331.35,0.9887,13,2024-10-24,2024,10,4,Cliente_127,NOVO,0,MÉDIA,VAREJO,SMARTPHONE,TELEFONIA,ALPHA,PADRÃO,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_15,ATRASADO,NÃO,10/2024,2024-10
161,20241127,4c53afd262de5933e3826d5db2f85ba5e8d1dfe225d8e38dffa1fd0b42110cc8,ab4c374fefd5fe15d0522e1198e7acc8cd66238cdc5fe400c2ecc508ef2f575f,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,a3b3f5bd0a9a9078f50184cc0946819c54059e91acbddc90534208612037f942,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,3,3825.93,0.02,11477.79,11248.23,229.56,2480.55,7441.65,3806.58,0.3384,12717.82,0.8844,2,2024-11-27,2024,11,4,Cliente_083,NOVO,2,BAIXA,ATACADO,TABLET,INFORMÁTICA,DELTA,ECONÔMICO,SUDESTE,SÃO PAULO,LOJA,VENDEDOR_10,NO PRAZO,NÃO,11/2024,2024-11
162,20240522,a2306a6b0f09f2587d400bf2bdb374a35516a60a59e99b5803d226faa9f27689,efa93879eb2a92a104a2c0aba52c8f842ed9736de9f641cf0b5eb7b2d6dd1b4a,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,6029477ae6064c716da9e6bb92acae2f35c6e076ea3c3f713f35e3973a5559d1,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,11,3071.95,0.21,33791.46,26695.25,7096.21,1807.25,19879.75,6815.5,0.2553,38085.49,0.7009,2,2024-05-22,2024,5,2,Cliente_093,NOVO,4,ALTA,VAREJO,IMPRESSORA,INFORMÁTICA,GAMMA,PADRÃO,SUDESTE,SÃO PAULO,ONLINE,VENDEDOR_20,NO PRAZO,NÃO,05/2024,2024-05
163,20241003,b79fdacb4ef00daab0e2b51054e72fd2defb29d07273cd154bb17802c4202f52,44243c4d85d4c0e3d7c8585944beb4aee42fa78eea0bbe9813ffdf2fa173920a,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,43e8f5d662b0b8fe849681a74807abf57d114d77b90c6704f5c6540d4bf73038,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,1,5614.33,0.13,5614.33,4884.47,729.86,4543.95,4543.95,340.52,0.0697,5265.77,0.9276,6,2024-10-03,2024,10,4,Cliente_009,RECORRENTE,53,BAIXA,VAREJO,NOTEBOOK,INFORMÁTICA,GAMMA,ECONÔMICO,SUL,PORTO ALEGRE,LOJA,VENDEDOR_05,NO PRAZO,NÃO,10/2024,2024-10
164,20240223,807d379b0654d76109434f492ebc3eba7e167b95af2370067a53f0a165cbe810,570d081abf5260c0088af9f295c53b7ca98c3fecfc1472e91f4b738ba3eb2dc1,99621b38cebd51ac63078e040c33f7b6a2360f3f0cb29e70880c356f562ee6dd,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,7d770d7f21884e397bb44662ce079eb7ad59ad435755727a8df599ad0d3b0697,718702ffb8217f83e966caa9ce461a9b74273325d2868d60744fe33169e191e9,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,2589.89,0.23,25898.9,19942.15,5956.75,1757.09,17570.9,2371.25,0.1189,26691.72,0.7471,2,2024-02-23,2024,2,1,Cliente_142,NOVO,1,ALTA,VAREJO,MOUSE,PERIFÉRICOS,ALPHA,PREMIUM,CENTRO-OESTE,BRASÍLIA,LOJA,VENDEDOR_14,NO PRAZO,NÃO,02/2024,2024-02
165,20240315,7797f563bd67d69742e4b46ff331399e06a802b69a64baaa9615a59eb50755c1,f93470ed555ddeccaf1658d6ca0be298d42c1e71f4755469e05a04125b003667,cec1f71a2989ecf2d34d10058352eaaacb8b9424d321689236998c64ac16241b,872830f56dd50487417feb18b854c49a269c246ac519d7499cf522918cb62770,b53ed95dadd46b73d7afbab3d6927090ef2c35e687ec4cf78cfbb096334323e0,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,2,864.63,0.23,1729.26,1331.53,397.73,634.53,1269.06,62.47,0.0469,1728.3,0.7704,11,2024-03-15,2024,3,1,Cliente_091,RECORRENTE,25,MÉDIA,ATACADO,MOUSE,PERIFÉRICOS,DELTA,PADRÃO,SUL,CURITIBA,LOJA,VENDEDOR_11,ATRASADO,NÃO,03/2024,2024-03
166,20240412,e68a8b976b09beaa86f58c9469c97d0fa830943c2f38556b04d151eab4fe4e8f,09ad8e2073fa2d0d292b2ae9ff1703c3b22ca5780a1f1f62b57f0a8656eecc6f,ad8fab0905cb7f8e3dea787f1cd212aa130653b7e1f3458ac820fec2fba7b144,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,86e2c6991943a3ac90d5d11f6fe3a7c597fe777d0bfbd2fbe9d31c56be19df33,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,5,3841.84,0.14,19209.2,16519.91,2689.29,3193.92,15969.6,550.31,0.0333,19400.01,0.8515,10,2024-04-12,2024,4,2,Cliente_082,NOVO,1,BAIXA,ATACADO,TECLADO,PERIFÉRICOS,GAMMA,ECONÔMICO,SUDESTE,SÃO PAULO,ONLINE,VENDEDOR_19,ATRASADO,NÃO,04/2024,2024-04
167,20241103,5aaef134ead361774bf63295a4904c32805fda719fb83c373838d40ed21b19ec,703580beb2b34578bf98e47155f2ff25ec0704d8fc0fc52186a8e396c6128b48,fd8e223b49f305b7afd84f5cbd0d461b98245e457826fa473425c008f74ee9cd,ac7e24813998d31d5e116002bcd241061b59884f2db9167c1b976e9c151b8e1e,8468ec7604b1c6ade314d82a8d56dbe1b0db8428a57f344707685d0fad62f6cf,d99d23eaa65b3d3c7ed13321f0d474722f1af0189a982e94f81b04ef3d452e61,199d4fe8fbad751fabf348a4f1e5c589d1b1ccceaeed40e570df173bb7151718,10,5892.14,0.14,58921.4,50672.4,8249.0,5178.2,51782.0,-1109.6,-0.0219,55698.97,0.9098,10,2024-11-03,2024,11,4,Cliente_077,NOVO,5,MÉDIA,VAREJO,SMARTPHONE,TELEFONIA,ALPHA,PADRÃO,SUL,PORTO ALEGRE,ONLINE,VENDEDOR_02,ATRASADO,NÃO,11/2024,2024-11
